endDate,totalLiab,totalStockholderEquity,totalAssets,commonStock,cash,totalCurrentLiabilities,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,inventory,accountsPayable,capitalSurplus,otherCurrentLiab,otherCurrentAssets,retainedEarnings,otherLiab,treasuryStock,otherAssets,deferredLongTermAssetCharges,otherStockholderEquity,stockId,ticker,intangibleAssets,minorityInterest,goodWill,longTermDebt,longTermInvestments,shortLongTermDebt,deferredLongTermLiab
2018-12-31,49674000000.0,19028400000.0,68802800000.0,3337400000.0,234100000.0,8648800000.0,55099100000.0,4113900000.0,18975900000.0,159100000.0,1926500000.0,921100000.0,1874300000.0,6486100000.0,2870300000.0,664300000.0,9325300000.0,19143500000.0,-120400000.0,8673700000.0,,-120400000.0,57297,AEP,,100400000.0,52500000.0,21648200000.0,863600000.0,1698500000.0,4632000000.0
2017-12-31,46415500000.0,18287000000.0,64729100000.0,3329400000.0,214600000.0,8271300000.0,50261500000.0,4253100000.0,18234500000.0,161700000.0,1891000000.0,953200000.0,2065300000.0,6398700000.0,2510800000.0,722200000.0,8626700000.0,18485800000.0,-67800000.0,9332900000.0,,-67800000.0,57297,AEP,,26600000.0,52500000.0,19419600000.0,829100000.0,1753700000.0,4849000000.0
2016-12-31,46047600000.0,17397000000.0,63467700000.0,3328300000.0,210500000.0,9498000000.0,45639300000.0,6033900000.0,17344500000.0,138700000.0,1916700000.0,967300000.0,1688500000.0,6332600000.0,2919000000.0,2475200000.0,7892400000.0,18929100000.0,-156300000.0,10916100000.0,,-156300000.0,57297,AEP,,23100000.0,52500000.0,17378400000.0,825900000.0,2878000000.0,6730200000.0
2020-12-31,135245000000.0,20597000000.0,155971000000.0,56556000000.0,13212000000.0,39869000000.0,14726000000.0,39165000000.0,-52816000000.0,600000000.0,7846000000.0,1839000000.0,4908000000.0,,26421000000.0,2570000000.0,162717000000.0,37447000000.0,-198676000000.0,19299000000.0,9241000000.0,-29337000000.0,57323,IBM,13796000000.0,129000000.0,59617000000.0,54355000000.0,2282000000.0,,2449000000.0
2019-12-31,131201000000.0,20841000000.0,152186000000.0,55895000000.0,8172000000.0,37701000000.0,15006000000.0,38420000000.0,-52616000000.0,696000000.0,10095000000.0,1619000000.0,4896000000.0,,15259000000.0,2186000000.0,162954000000.0,35519000000.0,-198008000000.0,16369000000.0,5182000000.0,-28595000000.0,57323,IBM,15235000000.0,144000000.0,58222000000.0,53950000000.0,222000000.0,7470000000.0,2472000000.0
2018-12-31,106452000000.0,16796000000.0,123382000000.0,55151000000.0,11379000000.0,38227000000.0,10792000000.0,49146000000.0,-22556000000.0,618000000.0,8645000000.0,1682000000.0,6558000000.0,,14659000000.0,2911000000.0,159206000000.0,32620000000.0,-197561000000.0,14718000000.0,5216000000.0,-29490000000.0,57323,IBM,3087000000.0,134000000.0,36265000000.0,35567000000.0,226000000.0,7048000000.0,2676000000.0
2017-12-31,107631000000.0,17594000000.0,125356000000.0,54566000000.0,11972000000.0,37363000000.0,11116000000.0,49735000000.0,-22936000000.0,608000000.0,10380000000.0,1583000000.0,6451000000.0,,16451000000.0,2266000000.0,153126000000.0,30397000000.0,-190098000000.0,13844000000.0,4862000000.0,-26591000000.0,57323,IBM,3742000000.0,131000000.0,36788000000.0,39871000000.0,581000000.0,5215000000.0,2136000000.0
2020-12-31,5774000000.0,2968000000.0,8750000000.0,2000000.0,1875000000.0,1956000000.0,657000000.0,3523000000.0,-979000000.0,,923000000.0,558000000.0,569000000.0,2037000000.0,,,1930000000.0,1334000000.0,-1001000000.0,623000000.0,,-413000000.0,57362,XYL,1093000000.0,8000000.0,2854000000.0,2484000000.0,,,
2019-12-31,4743000000.0,2957000000.0,7710000000.0,2000000.0,724000000.0,1501000000.0,899000000.0,2450000000.0,-1056000000.0,,1036000000.0,539000000.0,597000000.0,1991000000.0,268000000.0,,1866000000.0,1017000000.0,-902000000.0,348000000.0,226000000.0,-375000000.0,57362,XYL,1174000000.0,10000000.0,2839000000.0,2040000000.0,,,
2018-12-31,4440000000.0,2768000000.0,7222000000.0,2000000.0,296000000.0,1389000000.0,656000000.0,2094000000.0,-1440000000.0,,1031000000.0,595000000.0,586000000.0,1950000000.0,258000000.0,3000000.0,1639000000.0,1000000000.0,-823000000.0,264000000.0,140000000.0,-336000000.0,57362,XYL,1232000000.0,14000000.0,2976000000.0,2051000000.0,,,
2017-12-31,4341000000.0,2503000000.0,6860000000.0,2000000.0,414000000.0,1100000000.0,643000000.0,2071000000.0,-1433000000.0,,956000000.0,524000000.0,549000000.0,1912000000.0,249000000.0,3000000.0,1227000000.0,1041000000.0,-638000000.0,210000000.0,69000000.0,-210000000.0,57362,XYL,1168000000.0,16000000.0,2768000000.0,2200000000.0,,,
2020-12-31,8444293000.0,10752174000.0,19199144000.0,10752174000.0,216976000.0,,17839742000.0,611562000.0,10752174000.0,,,267219000.0,,,,127367000.0,,879956000.0,,545228000.0,,,57380,AVB,,2677000.0,,7564337000.0,202612000.0,,
2019-12-31,8127601000.0,10989549000.0,19121051000.0,1406000.0,39687000.0,642218000.0,18061214000.0,315565000.0,10989549000.0,,,,92135000.0,10736733000.0,215789000.0,275878000.0,282913000.0,61752000.0,-31503000.0,578466000.0,,-31503000.0,57380,AVB,,3901000.0,,7296290000.0,165806000.0,,70486000.0
2018-12-31,7744350000.0,10632606000.0,18380200000.0,1385000.0,91659000.0,645672000.0,17591010000.0,371005000.0,10632606000.0,,,,96983000.0,10306588000.0,204341000.0,279346000.0,350777000.0,58415000.0,-26144000.0,200753000.0,,-26144000.0,57380,AVB,,3244000.0,,7040263000.0,217432000.0,,47443000.0
2017-12-31,8020719000.0,10388046000.0,18414821000.0,1381000.0,67088000.0,632776000.0,17649193000.0,442614000.0,10388046000.0,,,,85377000.0,10235475000.0,196094000.0,375526000.0,188609000.0,58473000.0,-37419000.0,159539000.0,,-37419000.0,57380,AVB,,6056000.0,,7329470000.0,163475000.0,,45819000.0
2019-12-31,35326000000.0,6975000000.0,42301000000.0,54000000.0,627000000.0,4862000000.0,31881000000.0,2444000000.0,1277000000.0,,1294000000.0,281000000.0,1005000000.0,10868000000.0,1938000000.0,85000000.0,-3967000000.0,10605000000.0,20000000.0,1097000000.0,,20000000.0,57381,FE,80000000.0,,5618000000.0,19573000000.0,1181000000.0,365000000.0,99000000.0
2018-12-31,33249000000.0,6743000000.0,40063000000.0,51000000.0,367000000.0,4634000000.0,29911000000.0,2392000000.0,1125000000.0,,1511000000.0,252000000.0,965000000.0,11530000000.0,1355000000.0,87000000.0,-4879000000.0,10864000000.0,41000000.0,1889000000.0,,41000000.0,57381,FE,,,5618000000.0,17696000000.0,253000000.0,485000000.0,91000000.0
2017-12-31,38332000000.0,3925000000.0,42257000000.0,44000000.0,588000000.0,4113000000.0,28101000000.0,3110000000.0,-1693000000.0,,1452000000.0,236000000.0,827000000.0,10001000000.0,2171000000.0,683000000.0,-6262000000.0,15532000000.0,142000000.0,5173000000.0,,142000000.0,57381,FE,,,5618000000.0,18687000000.0,255000000.0,558000000.0,40000000.0
2016-12-31,36907000000.0,6241000000.0,43148000000.0,44000000.0,199000000.0,7126000000.0,29387000000.0,2950000000.0,623000000.0,,1615000000.0,564000000.0,1043000000.0,10555000000.0,1360000000.0,377000000.0,-4532000000.0,11589000000.0,174000000.0,4681000000.0,,174000000.0,57381,FE,,,5618000000.0,18192000000.0,512000000.0,1685000000.0,1014000000.0
2019-12-31,15586170000.0,6225951000.0,21812121000.0,4450000.0,20958000.0,2020298000.0,18363832000.0,1470334000.0,5268118000.0,,836421000.0,506675000.0,1209900000.0,7403895000.0,298005000.0,106280000.0,,936530000.0,-1182394000.0,157697000.0,,-374000000.0,57382,OKE,276837000.0,,680996000.0,12591537000.0,862425000.0,97811000.0,
2018-12-31,11652128000.0,6579543000.0,18231671000.0,4450000.0,11975000.0,2108436000.0,14766651000.0,1398632000.0,5612401000.0,,820658000.0,437841000.0,1116337000.0,7615138000.0,306295000.0,109153000.0,,559866000.0,-1040045000.0,130096000.0,,-188239000.0,57382,OKE,286042000.0,,681100000.0,8957582000.0,969150000.0,522662000.0,
2017-12-31,11160585000.0,5527867000.0,16845937000.0,4232000.0,37193000.0,2667335000.0,12698126000.0,1764458000.0,4534407000.0,,1202951000.0,432594000.0,1140571000.0,6588878000.0,344132000.0,90390000.0,,401621000.0,-1065243000.0,338107000.0,205907000.0,-188530000.0,57382,OKE,312360000.0,157485000.0,681100000.0,8091629000.0,1051786000.0,432650000.0,
2016-12-31,12709836000.0,188745000.0,16138751000.0,2458000.0,248875000.0,2836701000.0,12571403000.0,1429684000.0,-816614000.0,,872430000.0,200946000.0,874731000.0,1234314000.0,315734000.0,107433000.0,,1953139000.0,-1048027000.0,126041000.0,,-154350000.0,57382,OKE,479824000.0,3240170000.0,525535000.0,7919996000.0,1006264000.0,423445000.0,
2020-09-27,29517000000.0,6077000000.0,35594000000.0,586000000.0,6707000000.0,8672000000.0,4171000000.0,18519000000.0,-1899000000.0,4507000000.0,4003000000.0,2598000000.0,2248000000.0,,3002000000.0,704000000.0,5284000000.0,5132000000.0,207000000.0,3911000000.0,1351000000.0,207000000.0,57386,QCOM,1653000000.0,,6323000000.0,15226000000.0,1017000000.0,,
2019-09-29,28048000000.0,4909000000.0,32957000000.0,343000000.0,11839000000.0,8935000000.0,3081000000.0,16765000000.0,-3545000000.0,421000000.0,2471000000.0,1400000000.0,1368000000.0,,2894000000.0,634000000.0,4466000000.0,5676000000.0,100000000.0,3491000000.0,1196000000.0,100000000.0,57386,QCOM,2172000000.0,,6282000000.0,13437000000.0,1166000000.0,1997000000.0,
2018-09-30,31911000000.0,807000000.0,32718000000.0,,11777000000.0,11389000000.0,2975000000.0,17384000000.0,-8646000000.0,311000000.0,2904000000.0,1693000000.0,1825000000.0,,3978000000.0,699000000.0,542000000.0,5157000000.0,265000000.0,1854000000.0,936000000.0,265000000.0,57386,QCOM,2955000000.0,,6498000000.0,15365000000.0,1052000000.0,,
2017-09-24,34740000000.0,30746000000.0,65486000000.0,274000000.0,35029000000.0,10907000000.0,3216000000.0,43593000000.0,20386000000.0,2279000000.0,3632000000.0,2035000000.0,1971000000.0,,2454000000.0,618000000.0,30088000000.0,4435000000.0,384000000.0,6065000000.0,2900000000.0,384000000.0,57386,QCOM,3737000000.0,,6623000000.0,19398000000.0,2252000000.0,1496000000.0,
2020-12-26,72053000000.0,81038000000.0,153091000000.0,25556000000.0,5865000000.0,24754000000.0,57188000000.0,47249000000.0,45041000000.0,2292000000.0,7352000000.0,8427000000.0,5581000000.0,,4074000000.0,7575000000.0,56233000000.0,13048000000.0,-751000000.0,5313000000.0,1232000000.0,-751000000.0,57420,INTC,9026000000.0,,26971000000.0,33897000000.0,7344000000.0,2504000000.0,
2019-12-28,59020000000.0,77504000000.0,136524000000.0,25261000000.0,4194000000.0,22310000000.0,55386000000.0,31239000000.0,40401000000.0,1082000000.0,7735000000.0,8744000000.0,4128000000.0,,2384000000.0,1637000000.0,53523000000.0,11402000000.0,-1280000000.0,5553000000.0,1209000000.0,-1280000000.0,57420,INTC,10827000000.0,,26276000000.0,25308000000.0,7243000000.0,3693000000.0,
2018-12-29,53400000000.0,74563000000.0,127963000000.0,25365000000.0,3019000000.0,16626000000.0,48976000000.0,28787000000.0,38214000000.0,2788000000.0,7238000000.0,7253000000.0,3824000000.0,,1438000000.0,2646000000.0,50172000000.0,11676000000.0,-974000000.0,4421000000.0,1122000000.0,-974000000.0,57420,INTC,11836000000.0,,24513000000.0,25098000000.0,9430000000.0,761000000.0,
2017-12-30,54230000000.0,69019000000.0,123249000000.0,26074000000.0,3433000000.0,17421000000.0,41109000000.0,29500000000.0,31885000000.0,1814000000.0,5708000000.0,6983000000.0,2928000000.0,,3810000000.0,2807000000.0,42083000000.0,11772000000.0,862000000.0,3215000000.0,840000000.0,862000000.0,57420,INTC,12745000000.0,,24389000000.0,25037000000.0,12291000000.0,1739000000.0,
2020-10-02,2377400000.0,2075500000.0,4462200000.0,91200000.0,766100000.0,1854500000.0,465900000.0,2603300000.0,1180300000.0,34400000.0,1127100000.0,516300000.0,194900000.0,937000000.0,863800000.0,79900000.0,1133000000.0,413100000.0,-85700000.0,364800000.0,81500000.0,-85700000.0,57431,VAR,271300000.0,9300000.0,623900000.0,,133000000.0,,
2019-09-27,2324100000.0,1768300000.0,4101700000.0,90800000.0,531400000.0,1884000000.0,311500000.0,2395400000.0,855400000.0,,1153500000.0,551500000.0,248500000.0,845600000.0,878800000.0,80100000.0,934000000.0,440100000.0,-102100000.0,359500000.0,84700000.0,-102100000.0,57431,VAR,300700000.0,9300000.0,612200000.0,,122400000.0,,
2018-09-28,1664000000.0,1584400000.0,3252700000.0,91200000.0,504800000.0,1339700000.0,274600000.0,2188400000.0,1189700000.0,39400000.0,1058900000.0,438100000.0,190300000.0,778100000.0,820800000.0,81200000.0,780400000.0,324300000.0,-65300000.0,330300000.0,102200000.0,-65300000.0,57431,VAR,101100000.0,4300000.0,293600000.0,,64700000.0,,
2017-09-29,1772500000.0,1517600000.0,3294400000.0,91700000.0,716200000.0,1645100000.0,255300000.0,2296800000.0,1223400000.0,,1015600000.0,417700000.0,162300000.0,716100000.0,833700000.0,97500000.0,778600000.0,127400000.0,-68800000.0,360900000.0,147300000.0,-68800000.0,57431,VAR,71600000.0,4300000.0,222600000.0,,87200000.0,,
2020-06-30,5872000000.0,7582000000.0,14261000000.0,6000000.0,1517000000.0,2682000000.0,2836000000.0,3461000000.0,1286000000.0,,1269000000.0,348000000.0,351000000.0,12148000000.0,936000000.0,327000000.0,-3241000000.0,827000000.0,-1331000000.0,1249000000.0,332000000.0,-1331000000.0,57445,NWS,2345000000.0,807000000.0,3951000000.0,1127000000.0,419000000.0,48000000.0,
2019-06-30,5400000000.0,9144000000.0,15711000000.0,6000000.0,1643000000.0,3340000000.0,2041000000.0,4050000000.0,1058000000.0,,1544000000.0,348000000.0,411000000.0,12243000000.0,941000000.0,462000000.0,-1979000000.0,1020000000.0,-1126000000.0,1095000000.0,269000000.0,-1126000000.0,57445,NWS,2939000000.0,1167000000.0,5147000000.0,1040000000.0,439000000.0,449000000.0,
2018-06-30,5849000000.0,9291000000.0,16346000000.0,6000000.0,2034000000.0,3295000000.0,2105000000.0,4394000000.0,947000000.0,,1612000000.0,376000000.0,605000000.0,12322000000.0,701000000.0,372000000.0,-2163000000.0,1032000000.0,-874000000.0,995000000.0,279000000.0,-874000000.0,57445,NWS,3126000000.0,1186000000.0,5218000000.0,1522000000.0,508000000.0,462000000.0,
2017-06-30,3459000000.0,10789000000.0,14552000000.0,6000000.0,2016000000.0,2452000000.0,1318000000.0,3815000000.0,4364000000.0,,1276000000.0,208000000.0,222000000.0,12395000000.0,771000000.0,315000000.0,-648000000.0,731000000.0,-964000000.0,967000000.0,525000000.0,-964000000.0,57445,NWS,2587000000.0,284000000.0,3838000000.0,276000000.0,2027000000.0,103000000.0,
2020-12-31,16404723000.0,10633988000.0,27038841000.0,89000.0,1604869000.0,2056750000.0,15978141000.0,2636623000.0,2990490000.0,,676738000.0,,876862000.0,15028357000.0,655523000.0,355016000.0,,948999000.0,-4394458000.0,776047000.0,,-4272340000.0,57467,EQIX,2170945000.0,130000.0,5472553000.0,10305531000.0,4532000.0,232475000.0,
2019-12-31,15125233000.0,8840606000.0,23965615000.0,86000.0,1869577000.0,2157863000.0,13627964000.0,2862254000.0,1956359000.0,,858340000.0,,52232000.0,12696433000.0,513173000.0,134337000.0,,621725000.0,-3855913000.0,521051000.0,35806000.0,-3711657000.0,57467,EQIX,2102389000.0,-224000.0,4781858000.0,9599107000.0,70099000.0,720827000.0,235600000.0
2018-12-31,13025359000.0,7219279000.0,20244638000.0,81000.0,606166000.0,1515071000.0,11026020000.0,1511142000.0,49595000.0,,750753000.0,,96980000.0,10751313000.0,374307000.0,154223000.0,,629763000.0,-3532115000.0,523252000.0,58300000.0,-3386954000.0,57467,EQIX,2333296000.0,,4836388000.0,9439448000.0,14540000.0,374128000.0,196732000.0
2017-12-31,11841667000.0,6849790000.0,18691457000.0,79000.0,1412517000.0,1242734000.0,9394602000.0,2220857000.0,53056000.0,,695071000.0,,101744000.0,10121323000.0,436681000.0,113269000.0,,661710000.0,-3271612000.0,244830000.0,66031000.0,-3125292000.0,57467,EQIX,2384972000.0,,4411762000.0,8316967000.0,34434000.0,64491000.0,10670000.0
2019-12-31,6535000000.0,2897000000.0,12172000000.0,2000000.0,287000000.0,665000000.0,8450000000.0,974000000.0,422000000.0,,242000000.0,351000000.0,78000000.0,1303000000.0,296000000.0,94000000.0,1958000000.0,1720000000.0,-366000000.0,185000000.0,,-366000000.0,57531,CF,110000000.0,2740000000.0,2365000000.0,3957000000.0,88000000.0,,
2018-12-31,6930000000.0,2958000000.0,12661000000.0,2000000.0,682000000.0,705000000.0,8623000000.0,1274000000.0,490000000.0,,235000000.0,309000000.0,101000000.0,1368000000.0,357000000.0,48000000.0,2463000000.0,1527000000.0,-875000000.0,203000000.0,,-371000000.0,57531,CF,115000000.0,2773000000.0,2353000000.0,4698000000.0,93000000.0,,
2017-12-31,6779000000.0,3579000000.0,13463000000.0,2000000.0,835000000.0,580000000.0,9175000000.0,1465000000.0,1079000000.0,,307000000.0,275000000.0,99000000.0,1397000000.0,269000000.0,48000000.0,2443000000.0,1507000000.0,-263000000.0,215000000.0,,-263000000.0,57531,CF,129000000.0,3105000000.0,2371000000.0,4692000000.0,108000000.0,,
2016-12-31,8639000000.0,3348000000.0,15131000000.0,2000000.0,1164000000.0,686000000.0,9652000000.0,2655000000.0,875000000.0,,236000000.0,339000000.0,81000000.0,1380000000.0,395000000.0,916000000.0,2365000000.0,2175000000.0,-399000000.0,212000000.0,,-398000000.0,57531,CF,128000000.0,3144000000.0,2345000000.0,5778000000.0,139000000.0,,
2019-12-31,48886000000.0,13303000000.0,64382000000.0,4990000000.0,68000000.0,5523000000.0,44849000000.0,3560000000.0,13303000000.0,,1394000000.0,364000000.0,1752000000.0,,2661000000.0,1520000000.0,8382000000.0,24878000000.0,-69000000.0,15909000000.0,,-69000000.0,57574,EIX,,2193000000.0,,17864000000.0,64000000.0,479000000.0,6088000000.0
2018-12-31,44063000000.0,10459000000.0,56715000000.0,2545000000.0,144000000.0,5395000000.0,41218000000.0,3359000000.0,10459000000.0,,1403000000.0,282000000.0,1511000000.0,,3085000000.0,1382000000.0,7964000000.0,24036000000.0,-50000000.0,12075000000.0,,-50000000.0,57574,EIX,,2193000000.0,,14632000000.0,63000000.0,79000000.0,5380000000.0
2017-12-31,38695000000.0,11671000000.0,52580000000.0,2526000000.0,1091000000.0,7068000000.0,38924000000.0,3729000000.0,11671000000.0,,1153000000.0,242000000.0,1503000000.0,,2691000000.0,1010000000.0,9188000000.0,19985000000.0,-43000000.0,9854000000.0,,-43000000.0,57574,EIX,,2214000000.0,,11642000000.0,73000000.0,481000000.0,4929000000.0
2016-12-31,37127000000.0,11996000000.0,51319000000.0,2505000000.0,96000000.0,5912000000.0,36874000000.0,2123000000.0,11996000000.0,,1085000000.0,239000000.0,1342000000.0,,2282000000.0,600000000.0,9544000000.0,21040000000.0,-53000000.0,12239000000.0,,-53000000.0,57574,EIX,,2196000000.0,,10175000000.0,83000000.0,981000000.0,7465000000.0
2020-12-31,31834000000.0,38504000000.0,70904000000.0,7000000.0,2544000000.0,4699000000.0,10622000000.0,10877000000.0,-2884000000.0,,3461000000.0,3726000000.0,2964000000.0,50039000000.0,708000000.0,1146000000.0,-11586000000.0,4857000000.0,44000000.0,6934000000.0,234000000.0,44000000.0,57584,DD,11144000000.0,566000000.0,30244000000.0,21804000000.0,1083000000.0,5000000.0,370000000.0
2019-12-31,27793000000.0,40987000000.0,69349000000.0,7000000.0,1540000000.0,8346000000.0,10699000000.0,9999000000.0,-5757000000.0,,3704000000.0,4319000000.0,2934000000.0,50796000000.0,591000000.0,436000000.0,-8400000000.0,5414000000.0,-1416000000.0,647000000.0,189000000.0,-1416000000.0,57584,DD,13593000000.0,569000000.0,33151000000.0,13615000000.0,1260000000.0,2000000000.0,312000000.0
2018-12-31,91955000000.0,94292000000.0,187855000000.0,8000000.0,8548000000.0,73312000000.0,9917000000.0,126655000000.0,45141000000.0,29000000.0,3439000000.0,4107000000.0,2619000000.0,81976000000.0,69836000000.0,110532000000.0,30257000000.0,6019000000.0,-17949000000.0,359000000.0,178000000.0,-12528000000.0,57584,DD,14655000000.0,1608000000.0,34496000000.0,12599000000.0,1773000000.0,11000000.0,134000000.0
2017-12-31,90237000000.0,100330000000.0,192164000000.0,23000000.0,13331000000.0,26128000000.0,36247000000.0,49893000000.0,7529000000.0,956000000.0,16893000000.0,16992000000.0,12861000000.0,81257000000.0,4183000000.0,1721000000.0,29211000000.0,34049000000.0,-10161000000.0,5323000000.0,1869000000.0,-9161000000.0,57584,DD,33274000000.0,1597000000.0,59527000000.0,29773000000.0,7900000000.0,2067000000.0,2110000000.0
2020-12-31,15258580000.0,15972719000.0,32483642000.0,418691000.0,1545046000.0,502328000.0,27502069000.0,3345071000.0,15581881000.0,,1102747000.0,,101592000.0,20823145000.0,99916000.0,697278000.0,,568359000.0,-5269117000.0,299430000.0,,-5164627000.0,57622,WELL,322517000.0,1252343000.0,68321000.0,13798720000.0,946234000.0,118054000.0,
2019-12-31,16398247000.0,15540444000.0,33380751000.0,411005000.0,284917000.0,385749000.0,29172462000.0,2932590000.0,15036230000.0,,1275262000.0,,58646000.0,20190119000.0,97094000.0,1372411000.0,,623733000.0,-5060680000.0,188062000.0,,-4981725000.0,57622,WELL,435893000.0,1442060000.0,68321000.0,14915072000.0,583423000.0,53601000.0,
2018-12-31,14331427000.0,13913836000.0,30342072000.0,384465000.0,215376000.0,1034283000.0,27116336000.0,1973235000.0,13461692000.0,,972106000.0,,,18424368000.0,,785753000.0,,,-4894997000.0,317443000.0,,-4826498000.0,57622,WELL,383823000.0,1378311000.0,68321000.0,13226476000.0,482914000.0,71109000.0,
2017-12-31,12643799000.0,13704644000.0,27944445000.0,372449000.0,243777000.0,911863000.0,24632397000.0,2046616000.0,13259289000.0,,987562000.0,,,17662681000.0,38654000.0,815277000.0,,,-4330486000.0,374492000.0,,-4265927000.0,57622,WELL,377034000.0,877499000.0,68321000.0,11659698000.0,445585000.0,,
2020-12-31,59754800000.0,10871000000.0,70625800000.0,30700000.0,197000000.0,349300000.0,498000000.0,14536400000.0,10518000000.0,1470000000.0,1592000000.0,,,2376200000.0,349300000.0,11277400000.0,11269600000.0,55953900000.0,-2805500000.0,7868300000.0,,374200000.0,57632,UNM,2272600000.0,,353000000.0,3345700000.0,45097500000.0,,
2019-12-31,57048400000.0,9965000000.0,67013400000.0,30600000.0,84100000.0,1104300000.0,642700000.0,8455200000.0,9613300000.0,1294500000.0,1602900000.0,,,2348100000.0,677400000.0,5473700000.0,10728700000.0,52929100000.0,-3142400000.0,6890700000.0,,37300000.0,57632,UNM,2412700000.0,,351700000.0,2926900000.0,48260400000.0,400300000.0,
2018-12-31,53253800000.0,8621800000.0,61875600000.0,30500000.0,94000000.0,456400000.0,546900000.0,8030600000.0,8271500000.0,968100000.0,1615500000.0,,,2321700000.0,451200000.0,5353000000.0,9863100000.0,49826100000.0,-3593500000.0,6858000000.0,109900000.0,-814200000.0,57632,UNM,2406100000.0,,350300000.0,2971300000.0,43683700000.0,5200000.0,
2017-12-31,54438200000.0,9574900000.0,64013100000.0,30500000.0,77400000.0,1040200000.0,504800000.0,8467500000.0,9236300000.0,1155100000.0,1665700000.0,,,2303300000.0,835200000.0,5569300000.0,9542200000.0,50659600000.0,-2301100000.0,6404600000.0,,127500000.0,57632,UNM,2212500000.0,,338600000.0,2738400000.0,46085100000.0,205000000.0,
2020-12-31,32769000000.0,29849000000.0,62618000000.0,18000000.0,2991000000.0,5366000000.0,39893000000.0,12066000000.0,29849000000.0,4865000000.0,2754000000.0,1002000000.0,2698000000.0,47133000000.0,320000000.0,,35213000000.0,12653000000.0,-52515000000.0,2642000000.0,,-5218000000.0,57641,COP,,,,14750000000.0,8017000000.0,619000000.0,
2019-12-31,35464000000.0,34981000000.0,70514000000.0,18000000.0,5088000000.0,7043000000.0,43165000000.0,16913000000.0,34981000000.0,5139000000.0,3401000000.0,1026000000.0,3200000000.0,46983000000.0,2358000000.0,2045000000.0,39742000000.0,13046000000.0,-51762000000.0,1992000000.0,,-5357000000.0,57641,COP,,69000000.0,,14157000000.0,8444000000.0,18000000.0,
2018-12-31,37916000000.0,31939000000.0,69980000000.0,18000000.0,5915000000.0,7395000000.0,45698000000.0,13274000000.0,31939000000.0,1710000000.0,4067000000.0,1007000000.0,3895000000.0,46879000000.0,2094000000.0,417000000.0,34010000000.0,15665000000.0,-48968000000.0,1917000000.0,,-6063000000.0,57641,COP,,125000000.0,,14158000000.0,9091000000.0,33000000.0,
2017-12-31,42561000000.0,30607000000.0,73362000000.0,18000000.0,6325000000.0,9397000000.0,45683000000.0,16512000000.0,30607000000.0,3772000000.0,4320000000.0,1060000000.0,4030000000.0,46622000000.0,1667000000.0,276000000.0,29391000000.0,16036000000.0,-45424000000.0,1943000000.0,,-5518000000.0,57641,COP,,194000000.0,,17128000000.0,9224000000.0,2575000000.0,
2020-03-31,2018858000.0,3393876000.0,5425582000.0,1982164000.0,319581000.0,503607000.0,1243692000.0,1208751000.0,472318000.0,,586481000.0,248259000.0,149341000.0,,135522000.0,124000.0,1647175000.0,250616000.0,-235463000.0,51581000.0,,-235463000.0,57671,STE,565473000.0,12848000.0,2356085000.0,1150521000.0,,,
2019-03-31,1887273000.0,3177810000.0,5073071000.0,1998564000.0,220633000.0,465196000.0,1031582000.0,1053735000.0,250268000.0,,564830000.0,208243000.0,152913000.0,,139304000.0,552000.0,1339024000.0,238850000.0,-159778000.0,60212000.0,,-159778000.0,57671,STE,604614000.0,7988000.0,2322928000.0,1183227000.0,,,
2018-03-31,1983034000.0,3205945000.0,5200334000.0,2048037000.0,201534000.0,398462000.0,1010524000.0,989657000.0,45181000.0,,528066000.0,205731000.0,135866000.0,,102049000.0,187000.0,1146223000.0,268571000.0,11685000.0,39389000.0,,11685000.0,57671,STE,726980000.0,11340000.0,2433784000.0,1316001000.0,,,
2017-03-31,2114422000.0,2798587000.0,4924455000.0,2085134000.0,282918000.0,381583000.0,915908000.0,1017802000.0,-157603000.0,,483451000.0,197837000.0,133479000.0,,146774000.0,160000.0,954155000.0,254478000.0,-240702000.0,34555000.0,,-240702000.0,57671,STE,724887000.0,11431000.0,2231303000.0,1478361000.0,,,
2020-12-31,98308100000.0,26319900000.0,124659600000.0,26319900000.0,1633200000.0,88197900000.0,579200000.0,89283900000.0,-6519500000.0,100900000.0,461300000.0,,69300000.0,,88128600000.0,87088500000.0,,6666400000.0,,1957100000.0,,,57689,CME,22040600000.0,31600000.0,10798800000.0,3443800000.0,,,
2019-12-31,49056000000.0,26128900000.0,75215300000.0,3600000.0,1551400000.0,38522500000.0,1058600000.0,39567800000.0,-6906600000.0,83200000.0,491800000.0,,61900000.0,21113200000.0,38410900000.0,37441400000.0,5008700000.0,6184000000.0,3400000.0,545900000.0,,3400000.0,57689,CME,22293000000.0,30400000.0,10742500000.0,3743200000.0,1007500000.0,,
2018-12-31,51510400000.0,25918500000.0,77475700000.0,3600000.0,1374500000.0,41272600000.0,448700000.0,41886700000.0,-7562200000.0,72900000.0,553300000.0,,116000000.0,21054300000.0,40582400000.0,39886000000.0,4855300000.0,6411000000.0,5300000.0,1659600000.0,,5300000.0,57689,CME,22675400000.0,46800000.0,10805300000.0,3826800000.0,1031600000.0,,
