ticker,dow,sp500,exchange
OFED,False,False,nasdaq
RYAAY,False,False,nasdaq
TVACU,False,False,nasdaq
BPY,False,False,nasdaq
EMBD,False,False,
BWB,False,False,nasdaq
IIF,False,False,
CCAC,False,False,
PAG,False,False,
IIIN,False,False,nasdaq
STX,False,True,nasdaq
ITAC,False,False,nasdaq
NEBCU,False,False,nasdaq
SECO,False,False,nasdaq
NPV,False,False,
NUVB.W,False,False,
RTH,False,False,nasdaq
FICO,False,False,
ARLO,False,False,
TADS,False,False,
AMRC,False,False,
HMCOU,False,False,nasdaq
NETE,False,False,nasdaq
EOI,False,False,
RCC,False,False,
TREC,False,False,
DMRE,False,False,
FIS,False,True,
FATBW,False,False,nasdaq
FLHK,False,False,
AGNCN,False,False,nasdaq
PLTM,False,False,
OPNT,False,False,nasdaq
UFEB,False,False,
GYRO,False,False,nasdaq
SHOO,False,False,nasdaq
TEN,False,False,
SFTW,False,False,
O,False,True,
CACI,False,False,
TSJA,False,False,
IBER.U,False,False,
SJIJ,False,False,
VLON,False,False,nasdaq
PLBY,False,False,nasdaq
DCO,False,False,
WEBS,False,False,
FB,False,True,nasdaq
LYFT,False,False,nasdaq
ETP$C,False,False,
PRIF$E,False,False,
GTYH,False,False,nasdaq
CCRC,False,False,nasdaq
VGAC.W,False,False,
BKLN,False,False,
ARTLW,False,False,nasdaq
BNFT,False,False,nasdaq
CTBI,False,False,nasdaq
BLW,False,False,
RFG,False,False,
DWEQ,False,False,nasdaq
BCBP,False,False,nasdaq
PSACW,False,False,nasdaq
AESR,False,False,
IGF,False,False,nasdaq
UBER,False,False,
JQUA,False,False,
PJP,False,False,
DBC,False,False,
FLACW,False,False,nasdaq
RCON,False,False,nasdaq
TCP,False,False,
WTM,False,False,
HUGS.U,False,False,
HII,False,True,
CTB,False,False,
KBUY,False,False,
CWEN.A,False,False,
FAS,False,False,
FRGI,False,False,nasdaq
TBK,False,False,nasdaq
SD,False,False,
ATIF,False,False,nasdaq
PINC,False,False,nasdaq
AJXA,False,False,
SF$C,False,False,
BDXB,False,False,
IPOF.U,False,False,
PERI,False,False,nasdaq
TWIN,False,False,nasdaq
NMMC,False,False,nasdaq
TCOM,False,False,nasdaq
BRG$C,False,False,
XES,False,False,
VRRM,False,False,nasdaq
BCPC,False,False,nasdaq
BHSEW,False,False,nasdaq
SQZ,False,False,
ENS,False,False,
ARCB,False,False,nasdaq
PHVS,False,False,nasdaq
NHS,False,False,
ASM,False,False,
XLRN,False,False,nasdaq
HLIT,False,False,nasdaq
HST,False,True,nasdaq
OBLN,False,False,nasdaq
IDU,False,False,
ITT,False,False,
ETACU,False,False,nasdaq
EXPCW,False,False,nasdaq
ENIC,False,False,
FKU,False,False,nasdaq
SCSC,False,False,nasdaq
ACA,False,False,
GDV,False,False,
COUP,False,False,nasdaq
CLSD,False,False,nasdaq
PSA$G,False,False,
FPX,False,False,
OFG$A,False,False,
TER,False,True,nasdaq
BKTI,False,False,
SDOW,False,False,
GRA,False,False,
OLMA,False,False,nasdaq
RFV,False,False,
FNDB,False,False,
GEVO,False,False,nasdaq
WF,False,False,
ECON,False,False,
RS,False,False,
AVEO,False,False,nasdaq
GNMA,False,False,nasdaq
THD,False,False,
AVID,False,False,nasdaq
EZJ,False,False,
GLQ,False,False,
SBUG,False,False,
SRTY,False,False,
YSACU,False,False,nasdaq
GSJY,False,False,
HASI,False,False,
NAVB,False,False,
PLT,False,False,
AZBL,False,False,
GF,False,False,
SZK,False,False,
MANH,False,False,nasdaq
WEI,False,False,
CCK,False,False,
FDS,False,False,
VXZ,False,False,
CBT,False,False,
SRRA,False,False,nasdaq
SECT,False,False,
ENBL,False,False,
MCN,False,False,
YAC.U,False,False,
SDGR,False,False,nasdaq
GHVI,False,False,nasdaq
ESSCR,False,False,nasdaq
ORAN,False,False,
DJUN,False,False,
IPOF.W,False,False,
DMRS,False,False,
NLY$G,False,False,
GRN,False,False,
HMHC,False,False,nasdaq
FLQD,False,False,
LQD,False,False,
FBCV,False,False,
AEL$B,False,False,
CHMG,False,False,nasdaq
NLOK,False,True,nasdaq
BCYPW,False,False,nasdaq
SOI,False,False,
XVZ,False,False,
MHN,False,False,
ANF,False,False,
ALIN$A,False,False,
MYE,False,False,
EPWR.W,False,False,
GROW,False,False,nasdaq
DUG,False,False,
OOMA,False,False,
MTGP,False,False,
CURIW,False,False,nasdaq
SENS,False,False,
CAR,False,False,nasdaq
MLPA,False,False,
HPK,False,False,nasdaq
STOK,False,False,nasdaq
KWAC.W,False,False,
SMHB,False,False,
RIGS,False,False,
GLPG,False,False,nasdaq
GGZ,False,False,
BAF,False,False,
PBR,False,False,
KODK,False,False,
KOKU,False,False,
EVGBC,False,False,nasdaq
RVP,False,False,
BREZR,False,False,nasdaq
ICVT,False,False,
JOE,False,False,
SH,False,False,
TWST,False,False,nasdaq
WYY,False,False,
NATH,False,False,nasdaq
PWC,False,False,
EGF,False,False,
EPHY,False,False,nasdaq
VMC,False,True,
BLIN,False,False,nasdaq
JKJ,False,False,
SIJ,False,False,
SPT,False,False,nasdaq
DCPH,False,False,nasdaq
FCPT,False,False,
UZA,False,False,
MILN,False,False,nasdaq
SUB,False,False,
CHIH,False,False,
FDEU,False,False,
HIBB,False,False,nasdaq
AESE,False,False,nasdaq
BOWXU,False,False,nasdaq
GLTO,False,False,nasdaq
TGNA,False,False,
BRQS,False,False,nasdaq
SAFM,False,False,nasdaq
BUFR,False,False,
SHO$E,False,False,
IYM,False,False,
FDLO,False,False,
SNY,False,False,nasdaq
BLDG,False,False,
FLRN,False,False,
LRCX,False,True,nasdaq
FBIO,False,False,nasdaq
LIVK,False,False,nasdaq
BUFD,False,False,
KRUS,False,False,nasdaq
ALP$Q,False,False,
KLR,False,False,
FCCY,False,False,nasdaq
EMX,False,False,
ILMN,False,True,nasdaq
IWML,False,False,
SVM,False,False,
AX,False,False,
ICSH,False,False,
HDV,False,False,
SPLB,False,False,
FTSM,False,False,nasdaq
BHAT,False,False,nasdaq
ACI,False,False,
INN,False,False,
AER,False,False,
MSGE,False,False,
NVOS,False,False,nasdaq
ALACW,False,False,nasdaq
CETXW,False,False,nasdaq
ACTG,False,False,nasdaq
CDXC,False,False,nasdaq
ELSE,False,False,nasdaq
EPSN,False,False,nasdaq
PULM,False,False,nasdaq
ALX,False,False,
SONA,False,False,nasdaq
SIVB,False,True,nasdaq
UNM,False,True,
COMM,False,False,nasdaq
YELL,False,False,nasdaq
JKS,False,False,
CLIR,False,False,nasdaq
SEEL,False,False,nasdaq
CHNG,False,False,nasdaq
TBC,False,False,
UFPT,False,False,nasdaq
RWR,False,False,
SWBK.W,False,False,
QAT,False,False,nasdaq
HAS,False,True,nasdaq
SCPL,False,False,nasdaq
UYG,False,False,
AES,False,True,
TWO$A,False,False,
HX,False,False,nasdaq
BTNB,False,False,nasdaq
EQ,False,False,nasdaq
HOPE,False,False,nasdaq
SRSA,False,False,nasdaq
IFGL,False,False,nasdaq
LAZ,False,False,
AVSF,False,False,
BWG,False,False,
FLEX,False,False,nasdaq
USB$H,False,False,
VKQ,False,False,
UPS,False,True,
CCZ,False,False,
RNLX,False,False,nasdaq
EVA,False,False,
GPL,False,False,
PIAI,False,False,
HPQ,False,True,
EYES,False,False,nasdaq
HBANO,False,False,nasdaq
MUDS,False,False,nasdaq
DKS,False,False,
TALO,False,False,
ABEQ,False,False,
DUNE,False,False,nasdaq
FAAR,False,False,nasdaq
LSBK,False,False,nasdaq
FDHY,False,False,
CO,False,False,
NGL$C,False,False,
PAQC,False,False,nasdaq
LAND,False,False,nasdaq
PNNTG,False,False,nasdaq
IJR,False,False,
VDE,False,False,
BCAB,False,False,nasdaq
HWCPZ,False,False,nasdaq
MOTN,False,False,nasdaq
FF,False,False,
HPR,False,False,
PTIC,False,False,nasdaq
SMMT,False,False,nasdaq
RNLC,False,False,nasdaq
NAV$D,False,False,
FST.U,False,False,
AZAL,False,False,
EVLMC,False,False,nasdaq
BIT,False,False,
BMO,False,False,
XFLT,False,False,
USXF,False,False,nasdaq
GCMG,False,False,nasdaq
CMBS,False,False,
HRL,False,True,
ICL,False,False,
DBOC,False,False,
JHSC,False,False,
VCLO,False,False,
USEG,False,False,nasdaq
DRIV,False,False,nasdaq
ICBK,False,False,nasdaq
SRACW,False,False,nasdaq
MCI,False,False,
MGY,False,False,
FCBP,False,False,nasdaq
NVS,False,False,
DUK$A,False,False,
MSC,False,False,
DIG,False,False,
TUR,False,False,nasdaq
ERY,False,False,
ORMP,False,False,nasdaq
BFST,False,False,nasdaq
KELYA,False,False,nasdaq
IHTA,False,False,
EQBK,False,False,nasdaq
ABR$B,False,False,
THW,False,False,
WEYS,False,False,nasdaq
ASGI,False,False,
NCV,False,False,
RVPH,False,False,nasdaq
AGRX,False,False,nasdaq
HPX.W,False,False,
ATCX,False,False,nasdaq
DTEC,False,False,
RYAM,False,False,
AONE.W,False,False,
LDL,False,False,
FFNW,False,False,nasdaq
MCB,False,False,
GIGGU,False,False,nasdaq
EA,False,True,nasdaq
DE,False,True,
HZNP,False,False,nasdaq
NURE,False,False,
UCC,False,False,
CHIK,False,False,
LUMO,False,False,nasdaq
JIH,False,False,
REC,False,False,
IBTE,False,False,nasdaq
PDBC,False,False,nasdaq
AGNCP,False,False,nasdaq
SGAM,False,False,nasdaq
MSBI,False,False,nasdaq
UAMY,False,False,
KMI,False,True,
FSRVU,False,False,nasdaq
STSA,False,False,nasdaq
COF$K,False,False,
VSTO,False,False,
NCTY,False,False,nasdaq
PQSG,False,False,
SCKT,False,False,nasdaq
GGO,False,False,
CEIX,False,False,
GLCN,False,False,
FIZZ,False,False,nasdaq
EVTC,False,False,
ESRT,False,False,
SYNL,False,False,nasdaq
SRPT,False,False,nasdaq
TPGY.W,False,False,
AGBA,False,False,nasdaq
TLK,False,False,
WFC$Y,False,False,
MTBCP,False,False,nasdaq
BUG,False,False,nasdaq
CHSCO,False,False,nasdaq
NVST,False,False,
ARCT,False,False,nasdaq
GRWG,False,False,nasdaq
BCV,False,False,
RLY,False,False,
IBOC,False,False,nasdaq
MARK,False,False,nasdaq
GNL,False,False,
BF-B,False,True,
APEN,False,False,nasdaq
SMIT,False,False,nasdaq
HZAC.U,False,False,
ADMP,False,False,nasdaq
SPRB,False,False,nasdaq
BC$A,False,False,
ALBO,False,False,nasdaq
ERIC,False,False,nasdaq
IMACW,False,False,nasdaq
WILC,False,False,nasdaq
SHC,False,False,nasdaq
EFF,False,False,
FSTR,False,False,nasdaq
AGE,False,False,
HIG,False,True,
OBNK,False,False,nasdaq
MGLN,False,False,nasdaq
BATT,False,False,
GCOR,False,False,
HYBB,False,False,
SITC$A,False,False,
FUSE.W,False,False,
NXC,False,False,
QMOM,False,False,
BBW,False,False,
VVI,False,False,
SY,False,False,nasdaq
MACUW,False,False,nasdaq
GSP,False,False,
TSOC,False,False,
IPG,False,True,
CFG$E,False,False,
ALRN,False,False,nasdaq
EWRE,False,False,
GHYG,False,False,
NEE$K,False,False,
PDO,False,False,
IVR$A,False,False,
SANM,False,False,nasdaq
NTGR,False,False,nasdaq
PBS,False,False,
NNI,False,False,
PFL,False,False,
AXTI,False,False,nasdaq
IIII,False,False,nasdaq
YNDX,False,False,nasdaq
VICR,False,False,nasdaq
U,False,False,
NESR,False,False,nasdaq
POST,False,False,
FORM,False,False,nasdaq
FRI,False,False,
DISCB,False,False,nasdaq
JMP,False,False,
LAZY,False,False,nasdaq
BOUT,False,False,
SPNV.W,False,False,
JRI,False,False,
BLCM,False,False,nasdaq
MTT,False,False,
PW,False,False,
LXP$C,False,False,
MCR,False,False,
MFG,False,False,
SPXN,False,False,
AMCR,False,True,
GENC,False,False,nasdaq
MUDSW,False,False,nasdaq
RF,False,True,
ICLR,False,False,nasdaq
SPYD,False,False,
AVDG,False,False,
LWACU,False,False,nasdaq
PCPC.U,False,False,
ADRE,False,False,nasdaq
GSSC,False,False,
TY,False,False,
EXK,False,False,
BBSA,False,False,
BIB,False,False,nasdaq
FORD,False,False,nasdaq
SBI,False,False,
MORF,False,False,nasdaq
SBLKZ,False,False,nasdaq
FTV,False,True,
NBACU,False,False,nasdaq
FIBR,False,False,
HERD,False,False,nasdaq
FLN,False,False,nasdaq
VCNX,False,False,nasdaq
ACMR,False,False,nasdaq
HMG,False,False,
VCRA,False,False,
HMY,False,False,
NRP,False,False,
HTLD,False,False,nasdaq
BFLY.W,False,False,
NHC,False,False,
AXGN,False,False,nasdaq
AAA,False,False,
GLRY,False,False,
CRTO,False,False,nasdaq
KOD,False,False,nasdaq
CSTR,False,False,nasdaq
IWY,False,False,
VAPO,False,False,
PWZ,False,False,
VLYPO,False,False,nasdaq
GGM,False,False,
PTF,False,False,nasdaq
ECF,False,False,
SFYF,False,False,
BSMM,False,False,nasdaq
THMAU,False,False,nasdaq
BSEP,False,False,
EMXC,False,False,nasdaq
LSEA,False,False,nasdaq
KCNY,False,False,
MOTV,False,False,
TRTN$C,False,False,
CAE,False,False,
CHAQ.W,False,False,
BANF,False,False,nasdaq
FMO,False,False,
ASRT,False,False,nasdaq
AEPPZ,False,False,nasdaq
MGV,False,False,
ASLE,False,False,nasdaq
BLNKW,False,False,nasdaq
TPHS,False,False,
FLIR,False,True,nasdaq
ACEL,False,False,
MBND,False,False,
HPE,False,True,
KIN,False,False,nasdaq
CDAY,False,False,
UGP,False,False,
GFLU,False,False,
IMCC,False,False,nasdaq
RMBS,False,False,nasdaq
ACIO,False,False,
CHAQ,False,False,
EWN,False,False,
KIQ,False,False,
VNO$L,False,False,
MOMO,False,False,nasdaq
JRVR,False,False,nasdaq
XHB,False,False,
AMCA,False,False,nasdaq
IDLB,False,False,nasdaq
HIFS,False,False,nasdaq
ADAG,False,False,nasdaq
KALU,False,False,nasdaq
CTAQW,False,False,nasdaq
CURE,False,False,
OSTK,False,False,nasdaq
EPR$E,False,False,
ZSAN,False,False,nasdaq
BHK,False,False,
JBK,False,False,
CAN,False,False,nasdaq
ZVV,False,False,
JKD,False,False,
TACA.W,False,False,
CEFS,False,False,
APTV$A,False,False,
UTRN,False,False,
MINDP,False,False,nasdaq
JJP,False,False,
BLUA.U,False,False,
CNFR,False,False,nasdaq
TROX,False,False,
DBGR,False,False,
AWF,False,False,
LIXT,False,False,nasdaq
USNA,False,False,
NOW,False,True,
SUI,False,False,
POAI,False,False,nasdaq
KRA,False,False,
HBAN,False,True,nasdaq
MESO,False,False,nasdaq
IGD,False,False,
NSS,False,False,
AMED,False,False,nasdaq
PFFA,False,False,
FLMI,False,False,
LITE,False,False,nasdaq
AUDC,False,False,nasdaq
XM,False,False,nasdaq
DRN,False,False,
QVAL,False,False,
PTK.W,False,False,
FENG,False,False,
EFO,False,False,
APA,False,True,nasdaq
CMO$E,False,False,
AMPE,False,False,
AOD,False,False,
CUE,False,False,nasdaq
GRIN,False,False,nasdaq
AMZN,False,True,nasdaq
FLQL,False,False,
UL,False,False,
IWO,False,False,
IYR,False,False,
SKX,False,False,
HOLX,False,True,nasdaq
FIDU,False,False,
FORR,False,False,nasdaq
SEE,False,True,
CDC,False,False,nasdaq
VTIQU,False,False,nasdaq
CURO,False,False,
LTRPA,False,False,nasdaq
RILYP,False,False,nasdaq
NZF,False,False,
UTL,False,False,
PFBC,False,False,nasdaq
CANF,False,False,
CQQQ,False,False,
GSLC,False,False,
DNL,False,False,
RGA,False,False,
GOEVW,False,False,nasdaq
TRIN,False,False,nasdaq
CABO,False,False,
OLD,False,False,nasdaq
OCN,False,False,
TSPQ.U,False,False,
AHT$D,False,False,
ASH,False,False,
CPHI,False,False,
GLBS,False,False,nasdaq
FLT,False,True,
BAC,False,True,
IGV,False,False,
GRBK,False,False,nasdaq
CYCC,False,False,nasdaq
TVACW,False,False,nasdaq
ICAD,False,False,nasdaq
CCNE,False,False,nasdaq
LOAC,False,False,nasdaq
VIR,False,False,nasdaq
NR,False,False,
FTIVW,False,False,nasdaq
ETWO,False,False,
NEE,False,True,
IBKR,False,False,nasdaq
VSPRU,False,False,nasdaq
EEA,False,False,
VTC,False,False,nasdaq
CHD,False,True,
PLSE,False,False,nasdaq
PAC,False,False,
WFC$Z,False,False,
NDSN,False,False,nasdaq
BTBT,False,False,nasdaq
INBKZ,False,False,nasdaq
LASR,False,False,nasdaq
OPCH,False,False,nasdaq
VIAO,False,False,
FGM,False,False,nasdaq
DFHY,False,False,
FPA,False,False,nasdaq
MNR,False,False,
NNA,False,False,
VMD,False,False,nasdaq
DOG,False,False,
TPHD,False,False,
BGR,False,False,
NSTB.U,False,False,
TTI,False,False,
ABUS,False,False,nasdaq
SAIIW,False,False,nasdaq
WPRT,False,False,nasdaq
ARTNA,False,False,nasdaq
GBT,False,False,nasdaq
CENT,False,False,nasdaq
ANAC.U,False,False,
KRNT,False,False,nasdaq
PRSRW,False,False,nasdaq
BPT,False,False,
BWA,False,True,
KAR,False,False,
JRS,False,False,
USAK,False,False,nasdaq
BIG,False,False,
PRGO,False,True,
KBWY,False,False,nasdaq
VFVA,False,False,
PEI$D,False,False,
DEMZ,False,False,nasdaq
ECH,False,False,
IFN,False,False,
PDCO,False,False,nasdaq
ECLN,False,False,
AMHCU,False,False,nasdaq
RFEM,False,False,nasdaq
ANIP,False,False,nasdaq
IWD,False,False,
REFR,False,False,nasdaq
NPTN,False,False,
CCF,False,False,
PRU,False,True,
FXR,False,False,
VNMC,False,False,
NAII,False,False,nasdaq
DIV,False,False,
CHGG,False,False,
LEVI,False,False,
AMPI.U,False,False,
BDRY,False,False,
AL$A,False,False,
MFIN,False,False,nasdaq
QDYN,False,False,
CVV,False,False,nasdaq
CLBK,False,False,nasdaq
GILT,False,False,nasdaq
FLFR,False,False,
FNB$E,False,False,
PLG,False,False,
FAD,False,False,nasdaq
DOO,False,False,
BF.A,False,False,
ENTR,False,False,
AVAN.W,False,False,
CLPS,False,False,nasdaq
BGX,False,False,
BAH,False,False,
TLTE,False,False,
THR,False,False,
INOV,False,False,nasdaq
RFMZ,False,False,
LTC,False,False,
PTBD,False,False,
LATNW,False,False,nasdaq
RTP.W,False,False,
WEAT,False,False,
SHSP,False,False,nasdaq
TS,False,False,
BHFAP,False,False,nasdaq
EGAN,False,False,nasdaq
MXIM,False,True,nasdaq
ESSC,False,False,nasdaq
FTOCW,False,False,nasdaq
ANY,False,False,nasdaq
ICCH,False,False,nasdaq
UEC,False,False,
PPL,False,True,
LUNG,False,False,nasdaq
FAII.U,False,False,
KSS,False,False,
JKH,False,False,
CONX,False,False,nasdaq
PLAT,False,False,
FLSA,False,False,
USOI,False,False,nasdaq
XERS,False,False,nasdaq
RSI,False,False,
RWJ,False,False,
BASI,False,False,nasdaq
WBIN,False,False,
EIRL,False,False,
PPD,False,False,nasdaq
JGLD,False,False,
FXF,False,False,
DPG,False,False,
SPWH,False,False,nasdaq
NUVB,False,False,
LOKB,False,False,
CHPMU,False,False,nasdaq
GPX,False,False,
CI,False,True,
RCHG,False,False,nasdaq
WAL,False,False,
IYF,False,False,
NHIC,False,False,nasdaq
SINO,False,False,nasdaq
KEY,False,True,
EZU,False,False,
GBCI,False,False,nasdaq
FSR.W,False,False,
PLM,False,False,
TSIBU,False,False,nasdaq
AFIB,False,False,nasdaq
EVOP,False,False,nasdaq
BETZ,False,False,
FYT,False,False,nasdaq
TDACU,False,False,nasdaq
MAC,False,False,
SNV$E,False,False,
UI,False,False,
AQST,False,False,nasdaq
BEP$A,False,False,
MBT,False,False,
OIS,False,False,
IHG,False,False,
MUR,False,False,
BOX,False,False,
CLX,False,True,
FEP,False,False,nasdaq
AIG,False,True,
PTN,False,False,
IYW,False,False,
ATEC,False,False,nasdaq
XMHQ,False,False,
SEAH,False,False,
ALRS,False,False,nasdaq
PACX,False,False,nasdaq
VKTX,False,False,nasdaq
DHT,False,False,
HZAC.W,False,False,
TOK,False,False,
DSU,False,False,
EVG,False,False,
ACND.U,False,False,
TTT,False,False,
KMLM,False,False,
SFM,False,False,nasdaq
UCBIO,False,False,nasdaq
DLR$J,False,False,
CFCV,False,False,
TRT,False,False,
NBEV,False,False,nasdaq
MFA$C,False,False,
RNA,False,False,nasdaq
URE,False,False,
CHNGU,False,False,nasdaq
MEDS,False,False,nasdaq
FRX.W,False,False,
IEA,False,False,nasdaq
DCP$B,False,False,
USL,False,False,
DCOMP,False,False,nasdaq
HIIIU,False,False,nasdaq
FAMI,False,False,nasdaq
CODI$B,False,False,
NWG,False,False,
SMLF,False,False,
KBNT,False,False,nasdaq
ATCO,False,False,
USAC,False,False,
IBTX,False,False,nasdaq
DARE,False,False,nasdaq
CCD,False,False,nasdaq
LNTH,False,False,nasdaq
CTAS,False,True,nasdaq
WVVI,False,False,nasdaq
ASTE,False,False,nasdaq
CAKE,False,False,nasdaq
AWK,False,True,
EUCR,False,False,nasdaq
HTPA,False,False,
MLHR,False,False,nasdaq
AMNB,False,False,nasdaq
GO,False,False,nasdaq
GII,False,False,
NTEST.C,False,False,
JGH,False,False,
XHS,False,False,
HNRG,False,False,nasdaq
ETRN,False,False,
NEOS,False,False,nasdaq
ADN,False,False,nasdaq
WW,False,False,nasdaq
SHYD,False,False,
HDGE,False,False,
JSCP,False,False,
PSCH,False,False,nasdaq
TSIA,False,False,nasdaq
BLDP,False,False,nasdaq
ITB,False,False,
SCC,False,False,
OCAXU,False,False,nasdaq
DEEF,False,False,
ELD,False,False,
LHDX,False,False,nasdaq
KOF,False,False,
VBR,False,False,
PSLV,False,False,
APPHW,False,False,nasdaq
STAR$D,False,False,
IEUS,False,False,nasdaq
NCMI,False,False,nasdaq
COLD,False,False,
EVOK,False,False,nasdaq
SC,False,False,
CHAA.U,False,False,
ADES,False,False,nasdaq
CR,False,False,
IGICW,False,False,nasdaq
MTUM,False,False,
HUBS,False,False,
MGU,False,False,
BLCT,False,False,nasdaq
MEDP,False,False,nasdaq
ATH$B,False,False,
PSA$L,False,False,
SOCL,False,False,nasdaq
EVOL,False,False,nasdaq
FNY,False,False,nasdaq
PBFX,False,False,
XSMO,False,False,
FSSIU,False,False,nasdaq
DFP,False,False,
FUTY,False,False,
HLM$,False,False,
CBAH.W,False,False,
WST,False,True,
SRG$A,False,False,
TWO,False,False,
IDA,False,False,
ACOR,False,False,nasdaq
MRKR,False,False,nasdaq
GOVT,False,False,
CCEP,False,False,
PEJ,False,False,
CAI$A,False,False,
AZBO,False,False,
EIM,False,False,
CSML,False,False,nasdaq
GORO,False,False,
SNCA,False,False,nasdaq
ZTS,False,True,
BCTG,False,False,nasdaq
GNT$A,False,False,
CBNK,False,False,nasdaq
RBAC,False,False,
TMPM,False,False,nasdaq
VTEB,False,False,
YINN,False,False,
NBACW,False,False,nasdaq
ITGR,False,False,
QCOM,False,True,nasdaq
MJ,False,False,
DMYI,False,False,
FIVE,False,False,nasdaq
LSXMK,False,False,nasdaq
LEAP,False,False,
SHE,False,False,
ETNB,False,False,nasdaq
KURA,False,False,nasdaq
LX,False,False,nasdaq
LOTZW,False,False,nasdaq
TRNS,False,False,nasdaq
FUMB,False,False,
SPEM,False,False,
ENTG,False,False,nasdaq
CMP,False,False,
NCNA,False,False,nasdaq
DWMF,False,False,
EDOW,False,False,
YTEN,False,False,nasdaq
ICOL,False,False,
PRTH,False,False,nasdaq
KRO,False,False,
DIVB,False,False,
LHX,False,True,
AVA,False,False,
TECH,False,False,nasdaq
COO,False,True,
DCF,False,False,
MO,False,True,
BCEI,False,False,
EXTN,False,False,
SOLOW,False,False,nasdaq
CMTL,False,False,nasdaq
ACTV,False,False,
SWBK,False,False,
ALACR,False,False,nasdaq
RNR$E,False,False,
BKLC,False,False,
DIVA,False,False,
GXGX,False,False,nasdaq
CAJ,False,False,
NUO,False,False,
CPRI,False,False,
WRB$D,False,False,
ANDA,False,False,nasdaq
GBNY,False,False,nasdaq
PROG,False,False,nasdaq
TDACW,False,False,nasdaq
VIOT,False,False,nasdaq
CDXS,False,False,nasdaq
EEMA,False,False,nasdaq
TESS,False,False,nasdaq
CZA,False,False,
TRTN,False,False,
VGR,False,False,
ESQ,False,False,nasdaq
CBU,False,False,
CBLI,False,False,nasdaq
CNC,False,True,
OXLCO,False,False,nasdaq
VSTA,False,False,nasdaq
TYL,False,True,
MDVL,False,False,nasdaq
XAIR,False,False,nasdaq
EBIZ,False,False,nasdaq
FPRO,False,False,
POR,False,False,
CL,False,True,
DD,False,True,
PM,False,True,
VER$F,False,False,
HL$B,False,False,
FOUR,False,False,
LD,False,False,
PSCX,False,False,
FJUN,False,False,
ELYS,False,False,nasdaq
BCOR,False,False,nasdaq
SPHB,False,False,
HTBI,False,False,nasdaq
NEOG,False,False,nasdaq
BIOTU,False,False,nasdaq
JPS,False,False,
AVDR,False,False,
CIM$D,False,False,
DTIL,False,False,nasdaq
GNUS,False,False,nasdaq
AIA,False,False,nasdaq
REW,False,False,
ARKOW,False,False,nasdaq
MFD,False,False,
GCC,False,False,
PUMP,False,False,
VER,False,False,
IPFF,False,False,
UBOT,False,False,
FRLG,False,False,
CFR$B,False,False,
PSB$W,False,False,
IVOG,False,False,
FIBK,False,False,nasdaq
DZSI,False,False,nasdaq
TCON,False,False,nasdaq
CSL,False,False,
COKE,False,False,nasdaq
SFUN,False,False,
CNHI,False,False,
EPWR,False,False,
RINF,False,False,
IGSB,False,False,nasdaq
WHF,False,False,nasdaq
OII,False,False,
HZON.U,False,False,
VFH,False,False,
TFSL,False,False,nasdaq
CAT,True,True,
PSTX,False,False,nasdaq
LEND,False,False,
RYT,False,False,
PLXP,False,False,nasdaq
RFM,False,False,
NSTB,False,False,
SHI,False,False,
EMIF,False,False,nasdaq
VOO,False,False,
ASPCU,False,False,nasdaq
BLSA,False,False,nasdaq
ICPT,False,False,nasdaq
FAB,False,False,nasdaq
SPLG,False,False,
VIPS,False,False,
MDWD,False,False,nasdaq
REGI,False,False,nasdaq
PCOM,False,False,nasdaq
IDEV,False,False,
BK,False,True,
BSMU,False,False,nasdaq
SHYL,False,False,
DDM,False,False,
IPOE.W,False,False,
DMTK,False,False,nasdaq
LMRKN,False,False,nasdaq
RRD,False,False,
EVGN,False,False,nasdaq
CBB$B,False,False,
MXC,False,False,
MSTR,False,False,nasdaq
SHIP,False,False,nasdaq
AFINP,False,False,nasdaq
ISRG,False,True,nasdaq
FELE,False,False,nasdaq
UVV,False,False,
EBS,False,False,
CHII,False,False,
NVO,False,False,
PRNT,False,False,
SPGM,False,False,
ZGYHW,False,False,nasdaq
GRMN,False,True,nasdaq
FTCVW,False,False,nasdaq
LABU,False,False,
K,False,True,
CLNY$G,False,False,
SUN,False,False,
EBON,False,False,nasdaq
VWO,False,False,
UJB,False,False,
LCYAU,False,False,nasdaq
ADOCW,False,False,nasdaq
UGL,False,False,
LCYAW,False,False,nasdaq
QS.W,False,False,
HDSN,False,False,nasdaq
EUDV,False,False,
PSNL,False,False,nasdaq
ADI,False,True,nasdaq
ACY,False,False,
CIT,False,False,
CYBR,False,False,nasdaq
HOLUW,False,False,nasdaq
GOCO,False,False,nasdaq
NTP,False,False,
BCYP,False,False,nasdaq
EWEB,False,False,nasdaq
VHT,False,False,
SSO,False,False,
LSLT,False,False,
TRVG,False,False,nasdaq
LW,False,True,
RYE,False,False,
BROG,False,False,nasdaq
SMFG,False,False,
FINX,False,False,nasdaq
AVMU,False,False,
RMBL,False,False,nasdaq
TEQI,False,False,
NORW,False,False,
PPX,False,False,
ITACW,False,False,nasdaq
THBRU,False,False,nasdaq
OPOF,False,False,nasdaq
FURY,False,False,
TGA,False,False,nasdaq
OILK,False,False,
SLRX,False,False,nasdaq
DAC,False,False,
RCKT,False,False,nasdaq
CTO,False,False,
DTP,False,False,
PSCF,False,False,nasdaq
LNFA.U,False,False,
JHMT,False,False,
TECK,False,False,
DNOV,False,False,
KE,False,False,nasdaq
IBMM,False,False,
